"","latitude","longitude","bright_ti4","scan","track","acq_date","acq_time","satellite","confidence","version","bright_ti5","frp","daynight"
"1",53.4462,34.41995,303.44,0.6,0.71,"2023-03-09",121,1,"nominal","2.0NRT",269.89,1.69,"N"
"2",66.95885,75.55131,333.58,0.76,0.77,"2023-03-09",115,1,"nominal","2.0NRT",234.09,8.04,"N"
"3",23.46002,120.2083,334.79,0.55,0.68,"2023-03-09",421,1,"nominal","2.0NRT",292.49,3.54,"D"
"4",23.45889,120.20873,336.03,0.55,0.68,"2023-03-09",421,1,"nominal","2.0NRT",292.98,3.26,"D"
"5",23.70609,120.26945,338.38,0.54,0.68,"2023-03-09",421,1,"nominal","2.0NRT",297.57,5.19,"D"
"6",23.70649,120.2722,328.05,0.54,0.68,"2023-03-09",421,1,"nominal","2.0NRT",295.84,3.41,"D"
"7",23.83014,120.52037,331.41,0.51,0.66,"2023-03-09",421,1,"nominal","2.0NRT",295.07,5.5,"D"
"8",23.7836,120.21751,339.01,0.54,0.68,"2023-03-09",421,1,"nominal","2.0NRT",293.33,3.53,"D"
"9",23.78323,120.21616,341.44,0.54,0.68,"2023-03-09",421,1,"nominal","2.0NRT",293.56,2.08,"D"
"10",24.34063,120.64179,329.1,0.49,0.65,"2023-03-09",421,1,"nominal","2.0NRT",292.86,4.56,"D"
"11",24.33802,120.64068,339.57,0.49,0.65,"2023-03-09",421,1,"nominal","2.0NRT",294.07,4.03,"D"
"12",24.45852,120.78232,336.42,0.48,0.65,"2023-03-09",421,1,"nominal","2.0NRT",292.44,3.9,"D"
"13",27.77621,119.48495,327.47,0.48,0.65,"2023-03-09",421,1,"nominal","2.0NRT",291.17,2.76,"D"
"14",10.10035,123.05924,332.82,0.68,0.74,"2023-03-09",416,1,"nominal","2.0NRT",292.61,6.06,"D"
"15",10.09738,123.06155,332.9,0.68,0.74,"2023-03-09",416,1,"nominal","2.0NRT",291.52,5.48,"D"
"16",12.03588,124.80246,326.79,0.47,0.64,"2023-03-09",416,1,"nominal","2.0NRT",294.77,2.1,"D"
"17",28.65334,121.52543,329.01,0.35,0.57,"2023-03-09",421,1,"nominal","2.0NRT",293.25,1.54,"D"
"18",12.27408,123.38042,338.97,0.58,0.7,"2023-03-09",416,1,"nominal","2.0NRT",295.83,7,"D"
"19",28.65253,121.52197,335.5,0.35,0.57,"2023-03-09",421,1,"nominal","2.0NRT",288.9,1.54,"D"
"20",12.40973,123.32201,341.2,0.59,0.7,"2023-03-09",416,1,"nominal","2.0NRT",296.8,5.69,"D"
"21",30.29118,119.96341,325.38,0.39,0.6,"2023-03-09",421,1,"nominal","2.0NRT",295.74,1.82,"D"
"22",12.41197,123.32177,330.68,0.58,0.7,"2023-03-09",416,1,"nominal","2.0NRT",296.95,3.66,"D"
"23",13.00256,123.07961,325.25,0.59,0.7,"2023-03-09",416,1,"nominal","2.0NRT",295.31,2.26,"D"
"24",30.53122,120.61501,334.19,0.36,0.57,"2023-03-09",421,1,"nominal","2.0NRT",296.54,1.59,"D"
"25",13.91597,123.3968,332.61,0.54,0.68,"2023-03-09",416,1,"nominal","2.0NRT",293.52,4.18,"D"
"26",30.44746,117.23942,326.42,0.56,0.69,"2023-03-09",423,1,"nominal","2.0NRT",293.75,3.42,"D"
